alt (m)  	time 	
1342464.4293	2014-08-26 03:15:46.713040	
1342476.3192	2014-08-26 03:15:47.733193	
1342488.2275	2014-08-26 03:15:48.753347	
1342500.1542	2014-08-26 03:15:49.773500	
1342512.0991	2014-08-26 03:15:50.793655	
1342524.0622	2014-08-26 03:15:51.813807	
1342536.0434999999	2014-08-26 03:15:52.833963	
1342548.0430000001	2014-08-26 03:15:53.854115	
1342560.0604999999	2014-08-26 03:15:54.874268	
1342572.0962	2014-08-26 03:15:55.894423	
1342584.1499000001	2014-08-26 03:15:56.914577	
1342596.2216	2014-08-26 03:15:57.934731	
1342608.3112000001	2014-08-26 03:15:58.954885	
1342620.4187	2014-08-26 03:15:59.975037	
1342632.5441000001	2014-08-26 03:16:00.995193	
1342644.6872	2014-08-26 03:16:02.015345	
1342656.8481999999	2014-08-26 03:16:03.035498	
1342669.0268999999	2014-08-26 03:16:04.055653	
1342681.2233	2014-08-26 03:16:05.075807	
1342693.4373000001	2014-08-26 03:16:06.095961	
1342705.669	2014-08-26 03:16:07.116115	
1342717.9182	2014-08-26 03:16:08.136267	
1342730.1849	2014-08-26 03:16:09.156421	
1342742.4691999999	2014-08-26 03:16:10.176575	
1342754.7708999999	2014-08-26 03:16:11.196729	
1342767.0899	2014-08-26 03:16:12.216883	
1342779.4264	2014-08-26 03:16:13.237037	
1342791.7801000001	2014-08-26 03:16:14.257191	
1342804.1510999999	2014-08-26 03:16:15.277343	
1342816.5393000001	2014-08-26 03:16:16.297498	
1342828.9447000001	2014-08-26 03:16:17.317651	
1342841.3673	2014-08-26 03:16:18.337805	
1342853.807	2014-08-26 03:16:19.357959	
1342866.2637	2014-08-26 03:16:20.378114	
1342878.7374	2014-08-26 03:16:21.398267	
1342891.2280999999	2014-08-26 03:16:22.418419	
1342903.7357999999	2014-08-26 03:16:23.438574	
1342916.2603	2014-08-26 03:16:24.458727	
1342928.8015999999	2014-08-26 03:16:25.478882	
1342941.3598	2014-08-26 03:16:26.499035	
1342953.9347000001	2014-08-26 03:16:27.519189	
1342966.5263	2014-08-26 03:16:28.539342	
1342979.1346	2014-08-26 03:16:29.559497	
1342991.7594999999	2014-08-26 03:16:30.579649	
1343004.4010000001	2014-08-26 03:16:31.599804	
1343017.0589999999	2014-08-26 03:16:32.619957	
1343029.7335000001	2014-08-26 03:16:33.640112	
1343042.4245	2014-08-26 03:16:34.660265	
1343055.1318999999	2014-08-26 03:16:35.680419	
1343067.8555999999	2014-08-26 03:16:36.700572	
1343080.5956999999	2014-08-26 03:16:37.720727	
1343093.352	2014-08-26 03:16:38.740880	
1343106.1246	2014-08-26 03:16:39.761034	
1343118.9132999999	2014-08-26 03:16:40.781187	
1343131.7182	2014-08-26 03:16:41.801342	
1343144.5392	2014-08-26 03:16:42.821495	
1343157.3763000001	2014-08-26 03:16:43.841650	
1343170.2293	2014-08-26 03:16:44.861802	
1343183.0983	2014-08-26 03:16:45.881957	
1343195.9831999999	2014-08-26 03:16:46.902110	
1343208.8840000001	2014-08-26 03:16:47.922264	
1343221.8007	2014-08-26 03:16:48.942417	
1343234.7331000001	2014-08-26 03:16:49.962572	
1343247.6813000001	2014-08-26 03:16:50.982725	
1343260.6451999999	2014-08-26 03:16:52.002880	
1343273.6247	2014-08-26 03:16:53.023032	
1343286.6198	2014-08-26 03:16:54.043185	
1343299.6305	2014-08-26 03:16:55.063340	
1343312.6566999999	2014-08-26 03:16:56.083494	
1343325.6984000001	2014-08-26 03:16:57.103648	
1343338.7555	2014-08-26 03:16:58.123802	
1343351.828	2014-08-26 03:16:59.143954	
1343364.9158000001	2014-08-26 03:17:00.164108	
1343378.0189	2014-08-26 03:17:01.184262	
1343391.1373000001	2014-08-26 03:17:02.204416	
1343404.2708000001	2014-08-26 03:17:03.224570	
1343417.4195999999	2014-08-26 03:17:04.244724	
1343430.5833999999	2014-08-26 03:17:05.264878	
1343443.7623000001	2014-08-26 03:17:06.285032	
1343456.9561999999	2014-08-26 03:17:07.305184	
1343470.1651000001	2014-08-26 03:17:08.325338	
1343483.3888999999	2014-08-26 03:17:09.345492	
1343496.6276	2014-08-26 03:17:10.365646	
1343509.8811999999	2014-08-26 03:17:11.385801	
1343523.1495000001	2014-08-26 03:17:12.405954	
1343536.4325000001	2014-08-26 03:17:13.426106	
1343549.7302999999	2014-08-26 03:17:14.446261	
1343563.0427999999	2014-08-26 03:17:15.466414	
1343576.3698	2014-08-26 03:17:16.486569	
1343589.7113999999	2014-08-26 03:17:17.506722	
1343603.0674999999	2014-08-26 03:17:18.526876	
1343616.4380999999	2014-08-26 03:17:19.547029	
1343629.8230999999	2014-08-26 03:17:20.567184	
1343643.2224999999	2014-08-26 03:17:21.587337	
1343656.6362000001	2014-08-26 03:17:22.607491	
1343670.0641000001	2014-08-26 03:17:23.627644	
1343683.5064000001	2014-08-26 03:17:24.647799	
1343696.9628000001	2014-08-26 03:17:25.667952	
1343710.4334	2014-08-26 03:17:26.688107	
1343723.9180000001	2014-08-26 03:17:27.708259	
1343737.4166999999	2014-08-26 03:17:28.728414	
1343750.9294	2014-08-26 03:17:29.748567	
1343764.4561000001	2014-08-26 03:17:30.768721	
1343777.9967	2014-08-26 03:17:31.788874	
1343791.5511	2014-08-26 03:17:32.809029	
1343805.1194	2014-08-26 03:17:33.829182	
1343818.7013999999	2014-08-26 03:17:34.849337	
1343832.2971000001	2014-08-26 03:17:35.869489	
1343845.9066000001	2014-08-26 03:17:36.889644	
1343859.5296	2014-08-26 03:17:37.909797	
1343873.1662999999	2014-08-26 03:17:38.929951	
1343886.8163999999	2014-08-26 03:17:39.950105	
1343900.4801	2014-08-26 03:17:40.970259	
1343914.1572	2014-08-26 03:17:41.990411	
1343927.8477	2014-08-26 03:17:43.010567	
1343941.5515000001	2014-08-26 03:17:44.030719	
1343955.2686000001	2014-08-26 03:17:45.050873	
1343968.9990000001	2014-08-26 03:17:46.071027	
1343982.7426	2014-08-26 03:17:47.091181	
1343996.4993	2014-08-26 03:17:48.111335	
1344010.2692	2014-08-26 03:17:49.131489	
1344024.0521	2014-08-26 03:17:50.151642	
1344037.848	2014-08-26 03:17:51.171795	
1344051.6568	2014-08-26 03:17:52.191949	
1344065.4786	2014-08-26 03:17:53.212103	
1344079.3133	2014-08-26 03:17:54.232257	
1344093.1608	2014-08-26 03:17:55.252412	
1344107.0209999999	2014-08-26 03:17:56.272565	
1344120.8940000001	2014-08-26 03:17:57.292719	
1344134.7796	2014-08-26 03:17:58.312871	
1344148.6779	2014-08-26 03:17:59.333026	
1344162.5888	2014-08-26 03:18:00.353179	
1344176.5122	2014-08-26 03:18:01.373333	
1344190.4480999999	2014-08-26 03:18:02.393488	
1344204.3964	2014-08-26 03:18:03.413641	
1344218.3570000001	2014-08-26 03:18:04.433794	
1344232.3300999999	2014-08-26 03:18:05.453948	
1344246.3154	2014-08-26 03:18:06.474101	
1344260.3130000001	2014-08-26 03:18:07.494256	
1344274.3226999999	2014-08-26 03:18:08.514409	
1344288.3446	2014-08-26 03:18:09.534564	
1344302.3785999999	2014-08-26 03:18:10.554716	
1344316.4247000001	2014-08-26 03:18:11.574871	
1344330.4827000001	2014-08-26 03:18:12.595024	
1344344.5526999999	2014-08-26 03:18:13.615178	
1344358.6346	2014-08-26 03:18:14.635332	
1344372.7283999999	2014-08-26 03:18:15.655486	
1344386.8339	2014-08-26 03:18:16.675640	
1344400.9512	2014-08-26 03:18:17.695794	
1344415.0802	2014-08-26 03:18:18.715946	
1344429.2209000001	2014-08-26 03:18:19.736102	
1344443.3731	2014-08-26 03:18:20.756254	
1344457.537	2014-08-26 03:18:21.776408	
1344471.7123	2014-08-26 03:18:22.796562	
1344485.8991	2014-08-26 03:18:23.816716	
1344500.0973	2014-08-26 03:18:24.836869	
1344514.3069	2014-08-26 03:18:25.857024	
1344528.5278	2014-08-26 03:18:26.877176	
1344542.76	2014-08-26 03:18:27.897332	
1344557.0033	2014-08-26 03:18:28.917484	
1344571.2578	2014-08-26 03:18:29.937638	
1344585.5234999999	2014-08-26 03:18:30.957792	
1344599.8001999999	2014-08-26 03:18:31.977946	
1344614.0878999999	2014-08-26 03:18:32.998099	
1344628.3866000001	2014-08-26 03:18:34.018254	
1344642.6962000001	2014-08-26 03:18:35.038406	
1344657.0167	2014-08-26 03:18:36.058560	
1344671.348	2014-08-26 03:18:37.078714	
1344685.6899999999	2014-08-26 03:18:38.098869	
1344700.0427999999	2014-08-26 03:18:39.119022	
1344714.4062000001	2014-08-26 03:18:40.139176	
1344728.7803	2014-08-26 03:18:41.159329	
1344743.1649	2014-08-26 03:18:42.179482	
1344757.5600999999	2014-08-26 03:18:43.199637	
1344771.9657000001	2014-08-26 03:18:44.219790	
1344786.3817	2014-08-26 03:18:45.239944	
1344800.8082000001	2014-08-26 03:18:46.260099	
1344815.2449	2014-08-26 03:18:47.280252	
1344829.6919	2014-08-26 03:18:48.300407	
1344844.1491	2014-08-26 03:18:49.320559	
1344858.6163999999	2014-08-26 03:18:50.340713	
1344873.0939	2014-08-26 03:18:51.360867	
1344887.5815000001	2014-08-26 03:18:52.381021	
1344902.0791	2014-08-26 03:18:53.401175	
1344916.5866	2014-08-26 03:18:54.421329	
1344931.1041000001	2014-08-26 03:18:55.441481	
1344945.6314000001	2014-08-26 03:18:56.461635	
1344960.1686	2014-08-26 03:18:57.481789	
1344974.7154999999	2014-08-26 03:18:58.501943	
1344989.2720999999	2014-08-26 03:18:59.522098	
1345003.8384	2014-08-26 03:19:00.542251	
1345018.4143000001	2014-08-26 03:19:01.562403	
1345032.9998000001	2014-08-26 03:19:02.582559	
1345047.5947	2014-08-26 03:19:03.602711	
1345062.1991999999	2014-08-26 03:19:04.622866	
1345076.8130000001	2014-08-26 03:19:05.643019	
1345091.4362999999	2014-08-26 03:19:06.663173	
1345106.0688	2014-08-26 03:19:07.683328	
1345120.7106000001	2014-08-26 03:19:08.703481	
1345135.3615000001	2014-08-26 03:19:09.723634	
1345150.0216999999	2014-08-26 03:19:10.743788	
1345164.6909	2014-08-26 03:19:11.763941	
1345179.3692999999	2014-08-26 03:19:12.784096	
1345194.0566	2014-08-26 03:19:13.804249	
1345208.7529	2014-08-26 03:19:14.824404	
1345223.4580000001	2014-08-26 03:19:15.844556	
1345238.172	2014-08-26 03:19:16.864711	
1345252.8947999999	2014-08-26 03:19:17.884864	
1345267.6264	2014-08-26 03:19:18.905018	
1345282.3666999999	2014-08-26 03:19:19.925171	
1345297.1155999999	2014-08-26 03:19:20.945326	
1345311.8731	2014-08-26 03:19:21.965479	
1345326.6392000001	2014-08-26 03:19:22.985634	
1345341.4136999999	2014-08-26 03:19:24.005786	
1345356.1967	2014-08-26 03:19:25.025941	
1345370.9881	2014-08-26 03:19:26.046094	
1345385.7878	2014-08-26 03:19:27.066248	
1345400.5958	2014-08-26 03:19:28.086402	
1345415.412	2014-08-26 03:19:29.106556	
1345430.2364000001	2014-08-26 03:19:30.126709	
1345445.0689999999	2014-08-26 03:19:31.146864	
1345459.9095999999	2014-08-26 03:19:32.167016	
1345474.7583000001	2014-08-26 03:19:33.187170	
1345489.6148999999	2014-08-26 03:19:34.207324	
1345504.4794999999	2014-08-26 03:19:35.227478	
1345519.352	2014-08-26 03:19:36.247632	
1345534.2322	2014-08-26 03:19:37.267786	
1345549.1203000001	2014-08-26 03:19:38.287939	
1345564.0160000001	2014-08-26 03:19:39.308093	
1345578.9195000001	2014-08-26 03:19:40.328246	
1345593.8304999999	2014-08-26 03:19:41.348400	
1345608.7490999999	2014-08-26 03:19:42.368555	
1345623.6751999999	2014-08-26 03:19:43.388708	
1345638.6088	2014-08-26 03:19:44.408863	
1345653.5497999999	2014-08-26 03:19:45.429015	
1345668.4981	2014-08-26 03:19:46.449168	
1345683.4538	2014-08-26 03:19:47.469323	
1345698.4166999999	2014-08-26 03:19:48.489476	
1345713.3868	2014-08-26 03:19:49.509631	
1345728.3640999999	2014-08-26 03:19:50.529785	
1345743.3484	2014-08-26 03:19:51.549938	
1345758.3398	2014-08-26 03:19:52.570091	
1345773.3382000001	2014-08-26 03:19:53.590245	
1345788.3436	2014-08-26 03:19:54.610399	
1345803.3558	2014-08-26 03:19:55.630553	
1345818.3748999999	2014-08-26 03:19:56.650707	
1345833.4007000001	2014-08-26 03:19:57.670861	
1345848.4332000001	2014-08-26 03:19:58.691013	
1345863.4724999999	2014-08-26 03:19:59.711169	
1345878.5183999999	2014-08-26 03:20:00.731321	
1345893.5708000001	2014-08-26 03:20:01.751475	
1345908.6298	2014-08-26 03:20:02.771629	
1345923.6953	2014-08-26 03:20:03.791783	
1345938.7672000001	2014-08-26 03:20:04.811938	
1345953.8454	2014-08-26 03:20:05.832091	
1345968.9299000001	2014-08-26 03:20:06.852243	
1345984.0207	2014-08-26 03:20:07.872399	
1345999.1177000001	2014-08-26 03:20:08.892551	
1346014.2209000001	2014-08-26 03:20:09.912706	
1346029.3302	2014-08-26 03:20:10.932859	
1346044.4454999999	2014-08-26 03:20:11.953013	
1346059.5667999999	2014-08-26 03:20:12.973166	
1346074.6941	2014-08-26 03:20:13.993321	
1346089.8271999999	2014-08-26 03:20:15.013474	
1346104.9661999999	2014-08-26 03:20:16.033627	
1346120.111	2014-08-26 03:20:17.053781	
1346135.2616000001	2014-08-26 03:20:18.073936	
1346150.4177000001	2014-08-26 03:20:19.094089	
1346165.5796000001	2014-08-26 03:20:20.114244	
1346180.747	2014-08-26 03:20:21.134396	
1346195.9199000001	2014-08-26 03:20:22.154551	
1346211.0983	2014-08-26 03:20:23.174704	
1346226.2822	2014-08-26 03:20:24.194858	
1346241.4713000001	2014-08-26 03:20:25.215012	
1346256.6658999999	2014-08-26 03:20:26.235166	
1346271.8655999999	2014-08-26 03:20:27.255319	
1346287.0706	2014-08-26 03:20:28.275474	
1346302.2807	2014-08-26 03:20:29.295626	
1346317.4959	2014-08-26 03:20:30.315780	
1346332.7161999999	2014-08-26 03:20:31.335935	
1346347.9415	2014-08-26 03:20:32.356088	
1346363.1717000001	2014-08-26 03:20:33.376242	
1346378.4068	2014-08-26 03:20:34.396396	
1346393.6466999999	2014-08-26 03:20:35.416548	
1346408.8914000001	2014-08-26 03:20:36.436703	
1346424.1409	2014-08-26 03:20:37.456856	
1346439.395	2014-08-26 03:20:38.477010	
1346454.6538	2014-08-26 03:20:39.497165	
1346469.9171	2014-08-26 03:20:40.517318	
1346485.1849	2014-08-26 03:20:41.537471	
1346500.4572000001	2014-08-26 03:20:42.557625	
1346515.7339000001	2014-08-26 03:20:43.577778	
1346531.0149999999	2014-08-26 03:20:44.597933	
1346546.3004000001	2014-08-26 03:20:45.618086	
1346561.5900999999	2014-08-26 03:20:46.638241	
1346576.8839	2014-08-26 03:20:47.658395	
1346592.1819	2014-08-26 03:20:48.678548	
1346607.4839000001	2014-08-26 03:20:49.698701	
1346622.7901000001	2014-08-26 03:20:50.718855	
1346638.1002	2014-08-26 03:20:51.739009	
1346653.4142	2014-08-26 03:20:52.759163	
1346668.7320999999	2014-08-26 03:20:53.779316	
1346684.0538999999	2014-08-26 03:20:54.799471	
1346699.3792999999	2014-08-26 03:20:55.819623	
1346714.7086	2014-08-26 03:20:56.839779	
1346730.0415000001	2014-08-26 03:20:57.859931	
1346745.378	2014-08-26 03:20:58.880085	
1346760.7180999999	2014-08-26 03:20:59.900239	
1346776.0617	2014-08-26 03:21:00.920393	
1346791.4087	2014-08-26 03:21:01.940546	
1346806.7590999999	2014-08-26 03:21:02.960701	
1346822.1129000001	2014-08-26 03:21:03.980853	
1346837.47	2014-08-26 03:21:05.001009	
1346852.8303	2014-08-26 03:21:06.021161	
1346868.1938	2014-08-26 03:21:07.041316	
1346883.5604000001	2014-08-26 03:21:08.061469	
1346898.9301	2014-08-26 03:21:09.081623	
1346914.3027999999	2014-08-26 03:21:10.101776	
1346929.6784999999	2014-08-26 03:21:11.121931	
1346945.0571000001	2014-08-26 03:21:12.142084	
1346960.4386	2014-08-26 03:21:13.162237	
1346975.8229	2014-08-26 03:21:14.182391	
1346991.21	2014-08-26 03:21:15.202546	
1347006.5996999999	2014-08-26 03:21:16.222699	
1347021.9922	2014-08-26 03:21:17.242854	
1347037.3870999999	2014-08-26 03:21:18.263006	
1347052.7847	2014-08-26 03:21:19.283159	
1347068.1847000001	2014-08-26 03:21:20.303315	
1347083.5872	2014-08-26 03:21:21.323468	
1347098.9920999999	2014-08-26 03:21:22.343622	
1347114.3992999999	2014-08-26 03:21:23.363776	
1347129.8086999999	2014-08-26 03:21:24.383930	
1347145.2204	2014-08-26 03:21:25.404083	
1347160.6342	2014-08-26 03:21:26.424236	
1347176.0501999999	2014-08-26 03:21:27.444390	
1347191.4683000001	2014-08-26 03:21:28.464545	
1347206.8883	2014-08-26 03:21:29.484698	
1347222.3103	2014-08-26 03:21:30.504852	
1347237.7341	2014-08-26 03:21:31.525005	
1347253.1599000001	2014-08-26 03:21:32.545158	
1347268.5874000001	2014-08-26 03:21:33.565313	
1347284.0167	2014-08-26 03:21:34.585466	
1347299.4476000001	2014-08-26 03:21:35.605620	
1347314.8802	2014-08-26 03:21:36.625775	
1347330.3144	2014-08-26 03:21:37.645928	
1347345.75	2014-08-26 03:21:38.666081	
1347361.1872	2014-08-26 03:21:39.686235	
1347376.6257	2014-08-26 03:21:40.706388	
1347392.0656999999	2014-08-26 03:21:41.726543	
1347407.5068999999	2014-08-26 03:21:42.746696	
1347422.9494	2014-08-26 03:21:43.766851	
1347438.3931	2014-08-26 03:21:44.787003	
1347453.838	2014-08-26 03:21:45.807159	
1347469.2838999999	2014-08-26 03:21:46.827311	
1347484.7309000001	2014-08-26 03:21:47.847465	
1347500.1788000001	2014-08-26 03:21:48.867619	
1347515.6277000001	2014-08-26 03:21:49.887773	
1347531.0774999999	2014-08-26 03:21:50.907928	
1347546.5281	2014-08-26 03:21:51.928081	
1347561.9794000001	2014-08-26 03:21:52.948233	
1347577.4316	2014-08-26 03:21:53.968389	
1347592.8843	2014-08-26 03:21:54.988541	
1347608.3377	2014-08-26 03:21:56.008696	
1347623.7916000001	2014-08-26 03:21:57.028849	
1347639.246	2014-08-26 03:21:58.049003	
1347654.7008	2014-08-26 03:21:59.069156	
1347670.1561	2014-08-26 03:22:00.089311	
1347685.6117	2014-08-26 03:22:01.109464	
1347701.0676	2014-08-26 03:22:02.129617	
1347716.5237	2014-08-26 03:22:03.149771	
1347731.98	2014-08-26 03:22:04.169926	
1347747.4364	2014-08-26 03:22:05.190079	
1347762.8929999999	2014-08-26 03:22:06.210234	
1347778.3493999999	2014-08-26 03:22:07.230386	
1347793.8059	2014-08-26 03:22:08.250541	
1347809.2623000001	2014-08-26 03:22:09.270694	
1347824.7186	2014-08-26 03:22:10.290848	
1347840.1746	2014-08-26 03:22:11.311002	
1347855.6303999999	2014-08-26 03:22:12.331156	
1347871.0859000001	2014-08-26 03:22:13.351310	
1347886.541	2014-08-26 03:22:14.371462	
1347901.9957000001	2014-08-26 03:22:15.391616	
1347917.45	2014-08-26 03:22:16.411770	
1347932.9038	2014-08-26 03:22:17.431925	
1347948.3569	2014-08-26 03:22:18.452078	
1347963.8093999999	2014-08-26 03:22:19.472232	
1347979.2612999999	2014-08-26 03:22:20.492386	
1347994.7124000001	2014-08-26 03:22:21.512538	
1348010.1627	2014-08-26 03:22:22.532693	
1348025.6122000001	2014-08-26 03:22:23.552846	
1348041.0608000001	2014-08-26 03:22:24.573000	
1348056.5083999999	2014-08-26 03:22:25.593155	
1348071.9550000001	2014-08-26 03:22:26.613308	
1348087.4006000001	2014-08-26 03:22:27.633461	
1348102.8451	2014-08-26 03:22:28.653615	
1348118.2882999999	2014-08-26 03:22:29.673768	
1348133.7304	2014-08-26 03:22:30.693923	
1348149.1712	2014-08-26 03:22:31.714076	
1348164.6107000001	2014-08-26 03:22:32.734231	
1348180.0488	2014-08-26 03:22:33.754385	
1348195.4854000001	2014-08-26 03:22:34.774538	
1348210.9206000001	2014-08-26 03:22:35.794691	
1348226.3541999999	2014-08-26 03:22:36.814845	
1348241.7863	2014-08-26 03:22:37.834999	
1348257.2167	2014-08-26 03:22:38.855153	
1348272.6453	2014-08-26 03:22:39.875307	
1348288.0723000001	2014-08-26 03:22:40.895461	
1348303.4972999999	2014-08-26 03:22:41.915613	
1348318.9206000001	2014-08-26 03:22:42.935769	
1348334.3418999999	2014-08-26 03:22:43.955921	
1348349.7612999999	2014-08-26 03:22:44.976075	
1348365.1786	2014-08-26 03:22:45.996229	
1348380.5937999999	2014-08-26 03:22:47.016383	
1348396.007	2014-08-26 03:22:48.036536	
1348411.4179	2014-08-26 03:22:49.056691	
1348426.8266	2014-08-26 03:22:50.076843	
1348442.233	2014-08-26 03:22:51.096999	
1348457.6370000001	2014-08-26 03:22:52.117151	
1348473.0386999999	2014-08-26 03:22:53.137306	
1348488.4379	2014-08-26 03:22:54.157459	
1348503.8345000001	2014-08-26 03:22:55.177613	
1348519.2286	2014-08-26 03:22:56.197766	
1348534.6202	2014-08-26 03:22:57.217921	
1348550.0090000001	2014-08-26 03:22:58.238074	
1348565.3951000001	2014-08-26 03:22:59.258228	
1348580.7784	2014-08-26 03:23:00.278381	
1348596.159	2014-08-26 03:23:01.298536	
1348611.5366	2014-08-26 03:23:02.318690	
1348626.9112	2014-08-26 03:23:03.338842	
1348642.2829	2014-08-26 03:23:04.358996	
1348657.6516	2014-08-26 03:23:05.379150	
1348673.0172000001	2014-08-26 03:23:06.399305	
1348688.3795	2014-08-26 03:23:07.419458	
1348703.7387000001	2014-08-26 03:23:08.439612	
1348719.0947	2014-08-26 03:23:09.459765	
1348734.4473000001	2014-08-26 03:23:10.479918	
1348749.7966	2014-08-26 03:23:11.500073	
1348765.1424	2014-08-26 03:23:12.520226	
1348780.4848	2014-08-26 03:23:13.540380	
1348795.8236	2014-08-26 03:23:14.560535	
1348811.1588999999	2014-08-26 03:23:15.580688	
1348826.4905000001	2014-08-26 03:23:16.600843	
1348841.8184	2014-08-26 03:23:17.620995	
1348857.1425999999	2014-08-26 03:23:18.641148	
1348872.4631000001	2014-08-26 03:23:19.661303	
1348887.7796	2014-08-26 03:23:20.681456	
1348903.0922999999	2014-08-26 03:23:21.701611	
1348918.4010000001	2014-08-26 03:23:22.721765	
1348933.7057	2014-08-26 03:23:23.741918	
1348949.0064000001	2014-08-26 03:23:24.762071	
1348964.3029	2014-08-26 03:23:25.782225	
1348979.5952999999	2014-08-26 03:23:26.802378	
1348994.8835	2014-08-26 03:23:27.822533	
1349010.1673999999	2014-08-26 03:23:28.842687	
1349025.4469000001	2014-08-26 03:23:29.862841	
1349040.7220999999	2014-08-26 03:23:30.882993	
1349055.9929	2014-08-26 03:23:31.903149	
1349071.2590999999	2014-08-26 03:23:32.923301	
1349086.5208000001	2014-08-26 03:23:33.943455	
1349101.7779999999	2014-08-26 03:23:34.963609	
1349117.0305000001	2014-08-26 03:23:35.983763	
